NrOfTransactions=10;From=6/1/2023;Until=7/31/2024;StartAmount=10000;
BTMC,20231228,145.35
WEDX,20230807,312.24
OSCR,20230808,115.59
OSCR,20230613,103.41
BTMC,20230901,103.29
PYMT,20240430,61.33
KSPF,20230919,38.82
KSPF,20240116,34.28
OSCR,20240703,114.77
OSCR,20230821,117.21
PYMT,20230807,45.83
PYMT,20231108,41.82
WEDX,20240125,335.34
BTMC,20240513,140.52
WEDX,20231101,304.98
KSPF,20230927,39.48
BTMC,20240418,113.7
OSCR,20230831,119.03
KSPF,20230606,35.3
OSCR,20240117,107.57
WEDX,20230818,305.75
BTMC,20230622,72.89
PYMT,20240202,55.54
PYMT,20240207,54.54
OSCR,20231220,116.69
OSCR,20240726,110.86
BTMC,20240625,140
WEDX,20231020,301.7
OSCR,20240226,112.42
OSCR,20240607,112
KSPF,20240118,34.03
WEDX,20230809,311.61
BTMC,20240424,127.55
KSPF,20240318,37.79
BTMC,20230802,84.01
OSCR,20230802,115.59
KSPF,20240523,36.42
KSPF,20230907,38.51
OSCR,20231121,115.17
OSCR,20230804,113.71
KSPF,20240531,37.57
WEDX,20231010,305.21
WEDX,20240502,424.56
KSPF,20231113,35.7
WEDX,20230622,307.29
OSCR,20230614,102.67
WEDX,20240118,347.1
BTMC,20240212,131.57
KSPF,20240703,36.97
OSCR,20230602,102.35
PYMT,20230717,46.26
OSCR,20231129,113.97
PYMT,20231019,40.06
WEDX,20230721,318.01
OSCR,20231017,125.46
PYMT,20240416,57.02
KSPF,20230712,36.31
OSCR,20230918,124.48
WEDX,20240223,416.07
BTMC,20230803,88.81
KSPF,20240216,35.45
BTMC,20230928,95.61
OSCR,20230803,114.99
KSPF,20230620,35.07
BTMC,20230627,71.68
KSPF,20231122,35.27
WEDX,20240606,416.92
PYMT,20230609,48.3
PYMT,20230615,48.56
WEDX,20230803,314.16
PYMT,20231115,44.88
WEDX,20230706,313.53
BTMC,20230830,98.14
WEDX,20240410,419.82
OSCR,20230719,109.48
PYMT,20240118,51.11
PYMT,20231010,41.44
BTMC,20230712,75.34
PYMT,20230815,43.21
KSPF,20240112,34.86
BTMC,20231129,141.73
PYMT,20230713,47.68
WEDX,20231211,371.96
PYMT,20231017,41.2
KSPF,20240731,35.39
KSPF,20230811,37.1
OSCR,20231004,113.33
KSPF,20240528,37.4
WEDX,20240315,424.54
WEDX,20240102,337.72
WEDX,20240523,413.53
BTMC,20240521,145.45
PYMT,20240626,61.25
BTMC,20240117,142.15
BTMC,20240124,144.5
OSCR,20231127,114.8
WEDX,20240111,350.53
OSCR,20240320,121.91
PYMT,20240209,53.99
PYMT,20230906,41.37
PYMT,20240723,64.66
KSPF,20231025,39.06
WEDX,20240510,405
OSCR,20230620,102.03
BTMC,20230607,72.5
OSCR,20240717,116.08
KSPF,20230915,38.75
OSCR,20240701,114.36
WEDX,20230927,287.61
WEDX,20231025,299.31
OSCR,20240724,111.1
PYMT,20240423,62.67
OSCR,20230919,123.16
OSCR,20230818,117.29
WEDX,20231130,358.96
BTMC,20240318,128.71
KSPF,20230929,38.72
PYMT,20240625,61.58
KSPF,20231114,35.85
BTMC,20230724,78.85
PYMT,20230802,46.31
OSCR,20240606,112.2
WEDX,20240227,421.31
BTMC,20240312,118.16
OSCR,20240731,111.2
OSCR,20240716,115.19
KSPF,20230926,38.64
PYMT,20240716,67.27
BTMC,20230623,69.8
OSCR,20240528,118.96
WEDX,20240716,429.22
OSCR,20240207,112.32
PYMT,20231212,48.06
KSPF,20231003,37.6
WEDX,20240719,416.31
PYMT,20230817,42.46
PYMT,20231110,42.08
PYMT,20240220,55.42
BTMC,20231127,117.72
BTMC,20230720,74.88
KSPF,20240502,38.67
PYMT,20240315,57.61
OSCR,20240216,110.57
OSCR,20240214,110.12
OSCR,20240430,125.62
BTMC,20240606,143.83
WEDX,20240418,412.62
OSCR,20230712,109.31
OSCR,20231228,116.5
KSPF,20230925,38.75
WEDX,20240320,434.14
PYMT,20231109,41.5
OSCR,20230606,101.94
KSPF,20231009,38.38
OSCR,20240130,114.05
PYMT,20231023,38.89
OSCR,20240131,111.87
PYMT,20231030,38.93
BTMC,20230714,79.49
WEDX,20240229,424.77
OSCR,20231110,115.61
WEDX,20230713,323.36
KSPF,20240222,35.49
OSCR,20230609,103.89
KSPF,20240322,37.8
WEDX,20230912,298.12
OSCR,20240118,106.93
KSPF,20230724,37.18
KSPF,20230725,37.23
WEDX,20230623,307.52
BTMC,20231109,108.33
PYMT,20240501,61.35
OSCR,20240105,116.53
PYMT,20230710,45.67
KSPF,20230818,36.24
KSPF,20230830,37.29
PYMT,20240618,60.78
WEDX,20230629,320.67
KSPF,20230815,36.07
BTMC,20240426,129.31
KSPF,20240730,34.81
KSPF,20231219,35.4
BTMC,20240610,148.48
WEDX,20240614,409.98
WEDX,20230714,328.78
OSCR,20240516,119.83
BTMC,20230905,101.06
PYMT,20231128,44.86
PYMT,20240129,54.11
WEDX,20231121,361.09
OSCR,20240223,111.51
PYMT,20240130,57.09
KSPF,20240226,35.32
OSCR,20240108,114.5
PYMT,20231013,41.43
PYMT,20240401,63.46
PYMT,20240327,62.75
KSPF,20240516,37.11
OSCR,20240423,129.84
WEDX,20231122,364.25
WEDX,20230919,299.11
WEDX,20240425,412.21
KSPF,20231013,40.01
PYMT,20240119,51.52
KSPF,20240426,39.47
PYMT,20240514,63.59
KSPF,20240522,36.56
PYMT,20230620,47.61
PYMT,20230908,40.59
WEDX,20240130,349.41
OSCR,20240628,114.38
WEDX,20230825,311.26
WEDX,20240220,390.45
KSPF,20240719,35.38
PYMT,20240523,63.02
PYMT,20231208,48.89
BTMC,20230816,79.02
WEDX,20230614,302.79
PYMT,20230901,41.59
BTMC,20230918,99.81
KSPF,20240604,35.56
BTMC,20230807,85.6
KSPF,20231024,38.79
BTMC,20230815,78.84
PYMT,20240404,60.91
PYMT,20240205,54.5
PYMT,20230627,46.4
PYMT,20230629,46.29
KSPF,20230705,35.3
KSPF,20240411,39.65
BTMC,20231121,117.34
KSPF,20231201,35.98
WEDX,20240319,433.36
WEDX,20240618,414.36
PYMT,20231006,40.57
KSPF,20230615,35.38
PYMT,20240111,52.08
KSPF,20240711,35.05
KSPF,20240715,35.03
WEDX,20240221,402.27
PYMT,20230824,41.08
OSCR,20230628,102.51
PYMT,20230602,46.32
WEDX,20230913,299.05
BTMC,20240131,126.87
OSCR,20240112,111.7
PYMT,20230612,48.45
BTMC,20240724,131.87
PYMT,20240405,61.6
BTMC,20240415,114.29
WEDX,20240613,416.68
BTMC,20240719,133.04
OSCR,20240311,115.25
BTMC,20240717,131.82
OSCR,20240426,130.24
BTMC,20240222,131.63
KSPF,20240419,38.52
BTMC,20231222,144.48
BTMC,20240216,135.26
WEDX,20230620,306.16
BTMC,20240612,151
OSCR,20230705,104.02
BTMC,20240423,128.02
BTMC,20240108,147.55
PYMT,20240508,62.75
OSCR,20231215,114.54
BTMC,20240102,145.64
WEDX,20240328,435.94
KSPF,20240716,34.89
KSPF,20231222,35.33
OSCR,20231122,114.85
BTMC,20240410,119.7
BTMC,20230731,89.82
WEDX,20230627,314.09
PYMT,20240213,52.76
WEDX,20240126,340.17
KSPF,20240422,38.91
BTMC,20230706,67.69
BTMC,20231229,146.31
OSCR,20240501,124.34
PYMT,20240214,53.98
BTMC,20230823,77.92
BTMC,20231218,148.41
BTMC,20240223,127.69
KSPF,20240129,35.63
BTMC,20231227,144.45
WEDX,20240711,428.47
BTMC,20230614,78.67
BTMC,20240220,131.3
PYMT,20240709,66.55
BTMC,20230811,81.55
KSPF,20230928,39.43
PYMT,20231213,49.34
WEDX,20240726,413.8
BTMC,20231226,145.22
BTMC,20231101,102.93
BTMC,20231215,148.35
KSPF,20240223,35.38
OSCR,20230905,122.83
WEDX,20240213,376.84
PYMT,20240712,64.52
WEDX,20240103,333.35
OSCR,20231115,115.03
BTMC,20240321,122.3
BTMC,20230915,99.46
PYMT,20240318,58.63
BTMC,20240709,137.72
OSCR,20240321,123.51
KSPF,20240110,34.7
KSPF,20240509,38.04
BTMC,20240301,126.85
OSCR,20231102,122.02
BTMC,20230721,75.97
KSPF,20240709,34.8
PYMT,20230628,46.23
OSCR,20230829,117.66
OSCR,20231113,115.36
BTMC,20231206,141.99
OSCR,20240125,112.05
WEDX,20230804,311.45
OSCR,20230922,119.16
BTMC,20240508,139.16
WEDX,20230731,320.39
BTMC,20240627,131.94
OSCR,20240206,111.52
OSCR,20230707,103.23
WEDX,20240517,422.3
KSPF,20230906,38.83
WEDX,20240621,414.65
PYMT,20240701,63.43
OSCR,20230629,103.06
PYMT,20240226,55.36
BTMC,20240201,126.59
WEDX,20231127,369.66
KSPF,20231016,40.22
KSPF,20240418,37.92
BTMC,20240614,148.98
WEDX,20240404,414.03
OSCR,20230921,119.07
WEDX,20240610,413.48
PYMT,20230728,47.41
WEDX,20230815,315.74
KSPF,20240718,35.59
BTMC,20231205,143.46
WEDX,20231023,303.36
PYMT,20231027,38.24
BTMC,20240404,117.47
OSCR,20230714,107.09
PYMT,20240126,53.67
KSPF,20240412,39.44
KSPF,20240315,37.49
BTMC,20240322,122.99
PYMT,20240502,61.54
PYMT,20231228,51.52
KSPF,20240423,39.29
KSPF,20240529,37.12
PYMT,20230630,46.04
WEDX,20240529,406.19
WEDX,20230710,318.29
OSCR,20240202,110.63
KSPF,20230714,35.52
BTMC,20240111,151.33
KSPF,20240220,35.38
OSCR,20240708,112.23
OSCR,20230801,117.38
PYMT,20240321,61.33
PYMT,20240408,61.73
PYMT,20230711,46.53
OSCR,20230817,116.73
KSPF,20231117,35.61
KSPF,20240408,38.91
BTMC,20240726,130.8
WEDX,20231228,336.95
OSCR,20240228,112.04
WEDX,20231003,294.55
PYMT,20240729,64.3
KSPF,20240606,35.45
WEDX,20230707,314.49
BTMC,20240402,118.24
KSPF,20231108,34.9
OSCR,20240209,111.16
KSPF,20240305,35.8
PYMT,20240108,54.01
BTMC,20240207,128.78
WEDX,20240408,423.55
WEDX,20231214,363.85
PYMT,20230907,40.73
WEDX,20231221,336.05
WEDX,20230824,307.53
OSCR,20240625,114.99
OSCR,20230825,116.52
WEDX,20240326,437.97
WEDX,20231219,348.66
OSCR,20240620,111.33
KSPF,20240404,38.4
BTMC,20230713,80.93
PYMT,20231016,40.95
KSPF,20230807,37.04
KSPF,20240111,34.61
BTMC,20230621,73.03
OSCR,20240425,130.11
KSPF,20230717,35.32
KSPF,20230803,36.46
OSCR,20230920,121.17
OSCR,20231107,115.25
PYMT,20240621,59.99
OSCR,20231106,118.47
BTMC,20240710,138.07
OSCR,20240109,112.76
BTMC,20230921,92.17
OSCR,20230626,101.31
KSPF,20230622,35.24
OSCR,20240325,126.23
BTMC,20231214,146.41
WEDX,20231106,333.5
KSPF,20240321,37.73
WEDX,20240528,412.14
PYMT,20230607,48.01
KSPF,20231229,35.4
KSPF,20240429,39.47
OSCR,20240222,112.22
WEDX,20240129,344.93
BTMC,20230922,95.93
OSCR,20240102,117.59
KSPF,20240201,35.13
WEDX,20240501,415.94
BTMC,20240103,148.95
KSPF,20240517,37.49
PYMT,20230816,42.64
KSPF,20240403,38.81
OSCR,20230710,104.35
KSPF,20230914,39.1
BTMC,20240209,127.48
BTMC,20240214,132.01
PYMT,20231206,47.86
BTMC,20231005,98.36
PYMT,20231124,45.23
WEDX,20240509,407.43
PYMT,20230828,41.32
BTMC,20240703,137.34
PYMT,20240531,62.31
BTMC,20240702,133.88
BTMC,20231113,109.23
OSCR,20240314,119.78
PYMT,20230929,41.13
KSPF,20240612,35.56
OSCR,20240129,111.6
OSCR,20240624,115.17
PYMT,20230822,41.02
BTMC,20240416,113.52
WEDX,20231009,300.51
BTMC,20240313,122.36
BTMC,20240125,144.43
BTMC,20240604,145.88
OSCR,20230913,122.31
BTMC,20240408,117.62
WEDX,20231005,299.95
WEDX,20230908,297.19
BTMC,20240422,124.14
KSPF,20240625,36.08
OSCR,20230717,106.44
WEDX,20240506,427.66
WEDX,20240411,420.38
BTMC,20240401,119.16
OSCR,20231204,114.53
PYMT,20240228,55.05
PYMT,20240223,55.93
KSPF,20240124,34.56
PYMT,20230821,42.07
KSPF,20230731,37.3
PYMT,20240620,60.62
WEDX,20230918,299.68
WEDX,20230605,296.43
BTMC,20240628,132.95
BTMC,20230626,69.58
KSPF,20240208,36.21
PYMT,20240311,57.41
OSCR,20240322,123.03
WEDX,20240205,371.66
WEDX,20231205,362.24
WEDX,20240209,392.56
PYMT,20230623,46.02
KSPF,20230621,35.43
WEDX,20230621,308.3
KSPF,20240306,36.42
PYMT,20231102,41.35
BTMC,20230726,84.11
WEDX,20240215,389.1
PYMT,20240325,60.95
OSCR,20230911,120.44
OSCR,20230810,115.83
OSCR,20240702,114.12
WEDX,20240718,422.43
PYMT,20230608,48.1
PYMT,20231113,42.7
BTMC,20240227,128.33
WEDX,20240424,420.33
OSCR,20240613,110.89
KSPF,20240228,34.96
WEDX,20231222,334.62
BTMC,20240126,141.77
KSPF,20240729,34.96
OSCR,20231206,110.52
WEDX,20240417,416
PYMT,20230823,41.08
WEDX,20240514,411.02
WEDX,20240212,387.25
WEDX,20240516,419.57
PYMT,20240103,53.64
KSPF,20230706,34.79
KSPF,20240524,36.72
WEDX,20240724,413.67
KSPF,20230602,35.65
WEDX,20230718,326.32
OSCR,20240410,132.82
WEDX,20240626,412.52
WEDX,20240202,379.25
BTMC,20230606,72.81
PYMT,20230925,41.02
OSCR,20240307,112.74
PYMT,20231116,44.67
BTMC,20231020,102.78
PYMT,20240528,62.45
KSPF,20230828,36.64
KSPF,20231020,39.61
PYMT,20231025,38.61
BTMC,20240119,143.64
BTMC,20231110,109.04
PYMT,20240417,58.17
PYMT,20231130,46.1
PYMT,20231005,39.88
KSPF,20240521,37.06
OSCR,20231214,114.95
BTMC,20240715,137.99
WEDX,20230727,317.27
PYMT,20240529,62.01
WEDX,20240308,420.74
OSCR,20231026,118.31
KSPF,20231103,36.2
OSCR,20231117,114.59
KSPF,20230817,36.09
KSPF,20230707,35.25
OSCR,20231013,124.86
PYMT,20240429,62.26
WEDX,20240705,422.39
KSPF,20230825,36.15
BTMC,20240308,110.34
WEDX,20240627,409.46
OSCR,20231207,110.85
PYMT,20240717,67.61
OSCR,20230809,116.44
PYMT,20230915,42.71
OSCR,20240402,130.67
WEDX,20231109,335.89
BTMC,20240208,126.66
PYMT,20230616,48.19
KSPF,20240108,35.43
PYMT,20240419,59.14
PYMT,20240603,61.92
PYMT,20240125,53.73
BTMC,20240205,121.14
BTMC,20230821,78.06
BTMC,20231220,146.43
OSCR,20240422,129.33
PYMT,20240212,53.92
BTMC,20230914,99.07
OSCR,20231227,118.49
KSPF,20240320,37.89
WEDX,20240104,334.42
WEDX,20240214,382.45
PYMT,20240313,57.76
BTMC,20240624,141.53
WEDX,20240628,408.37
KSPF,20230809,37.42
WEDX,20230703,325.87
WEDX,20230612,300.58
OSCR,20231109,114.15
KSPF,20231017,40.81
OSCR,20240308,113
BTMC,20230628,70.21
KSPF,20240717,35.42
PYMT,20231120,45.26
WEDX,20230613,300.11
OSCR,20240507,123.54
BTMC,20231027,108.28
KSPF,20230710,35.21
KSPF,20240415,39.07
BTMC,20230912,98.88
BTMC,20230629,68.9
OSCR,20231011,120.04
BTMC,20230824,78.27
OSCR,20231108,114.45
KSPF,20240508,37.53
OSCR,20240304,111.64
BTMC,20240502,137.54
PYMT,20231227,51.46
OSCR,20230713,110.55
KSPF,20231110,35.08
WEDX,20240513,405.73
BTMC,20240304,122.12
BTMC,20240206,125.78
WEDX,20230906,302.51
KSPF,20231214,35.8
KSPF,20240410,39.42
KSPF,20240514,37.96
WEDX,20230905,305.17
PYMT,20240520,63.16
BTMC,20240523,153.63
BTMC,20240325,119.87
OSCR,20240301,114.24
BTMC,20231211,143.01
KSPF,20240507,37.58
BTMC,20240429,126.82
WEDX,20240112,351.3
PYMT,20240517,64.07
BTMC,20230728,89.35
WEDX,20240521,418.37
PYMT,20240726,65.18
PYMT,20240607,61.78
BTMC,20230822,77.49
OSCR,20230814,117.69
OSCR,20231030,118.14
KSPF,20240301,35.64
BTMC,20240620,144.14
PYMT,20231207,48.5
WEDX,20230725,316.11
KSPF,20231208,35.3
WEDX,20231117,359.34
WEDX,20230914,302.67
WEDX,20240624,421.68
KSPF,20240328,37.68
WEDX,20240430,415.7
KSPF,20240723,34.95
BTMC,20240617,148.3
BTMC,20240104,147.74
PYMT,20240206,54.35
OSCR,20230807,114.48
OSCR,20240124,109.67
BTMC,20240315,123.74
PYMT,20240409,61.66
WEDX,20230911,302.68
KSPF,20231116,35.02
PYMT,20230727,47.88
PYMT,20230831,41.29
KSPF,20230918,38.56
KSPF,20231030,38.35
BTMC,20230616,79.87
OSCR,20230915,123.57
PYMT,20231018,40.47
PYMT,20240301,55.6
PYMT,20231114,44.36
BTMC,20230613,77.46
BTMC,20240510,136.27
PYMT,20230905,41.36
OSCR,20230912,123.08
OSCR,20231211,112.16
WEDX,20230705,320.01
BTMC,20240123,140.9
WEDX,20240415,410.93
OSCR,20240509,123.39
PYMT,20240719,65.14
PYMT,20240604,61.03
BTMC,20240311,111.89
BTMC,20240226,126.48
KSPF,20231002,37.82
KSPF,20240520,37.26
KSPF,20240620,35.71
OSCR,20240604,112.27
WEDX,20231213,369.9
OSCR,20240418,127.81
OSCR,20231031,118.8
BTMC,20240516,143.38
PYMT,20230621,47.41
PYMT,20240724,63.66
KSPF,20240425,39.62
KSPF,20230728,36.71
OSCR,20231222,117.66
WEDX,20240116,346.74
PYMT,20231221,50.6
KSPF,20230808,36.97
KSPF,20230814,36.68
WEDX,20240429,422.44
OSCR,20231218,114.9
OSCR,20240510,121.91
OSCR,20240415,130.25
OSCR,20230928,122.72
PYMT,20231004,39.81
OSCR,20240429,130.22
WEDX,20230601,293.09
PYMT,20231012,41.53
PYMT,20240730,65.87
WEDX,20240207,381.04
PYMT,20230622,46.63
WEDX,20240105,334.93
BTMC,20231122,117.44
KSPF,20230913,38.26
OSCR,20240126,112.23
PYMT,20240606,61.94
OSCR,20230906,123.07
OSCR,20240709,111.19
OSCR,20240110,111.18
PYMT,20231106,42.04
KSPF,20231023,38.9
BTMC,20231114,111
WEDX,20240312,424
BTMC,20240528,149.72
KSPF,20240503,38.7
KSPF,20230601,34.72
BTMC,20230809,83.48
OSCR,20240723,110.83
OSCR,20231116,111.99
OSCR,20240621,111.34
KSPF,20230721,36.7
PYMT,20230718,47.02
WEDX,20231227,338.34
KSPF,20230612,34.77
BTMC,20240501,124.49
WEDX,20230822,310.56
OSCR,20231006,115.33
BTMC,20240529,151.27
OSCR,20240617,109.54
WEDX,20240402,419.59
KSPF,20231205,35.29
KSPF,20240402,38.65
BTMC,20240605,142.8
OSCR,20240123,107.99
KSPF,20230920,38.62
OSCR,20240417,128.33
KSPF,20230711,35.91
BTMC,20231018,105.33
KSPF,20230623,34.81
KSPF,20240401,37.94
WEDX,20230828,313.31
PYMT,20240308,57.51
WEDX,20230823,312.79
WEDX,20240228,428.56
PYMT,20240510,63.53
PYMT,20240124,53.26
PYMT,20230913,42.37
KSPF,20240131,35.1
WEDX,20240426,422.46
BTMC,20231201,145.27
WEDX,20240422,410.27
PYMT,20240506,62.81
BTMC,20230801,90.09
PYMT,20231011,41.53
PYMT,20230926,40.22
WEDX,20231212,371.35
PYMT,20230614,48.24
WEDX,20231030,299.39
OSCR,20240313,117.55
OSCR,20231002,117.1
PYMT,20240412,59.68
PYMT,20231117,45.36
OSCR,20240401,128.68
BTMC,20231017,104.85
BTMC,20231011,110.07
KSPF,20231115,35.59
BTMC,20230927,95
OSCR,20240103,119.93
WEDX,20240311,413
OSCR,20230908,122.72
KSPF,20240307,36.43
KSPF,20230627,34.85
BTMC,20231124,118.7
KSPF,20231130,36.29
KSPF,20240424,39.34
WEDX,20240515,417.21
WEDX,20230907,298.79
KSPF,20240618,35.39
BTMC,20231003,97.9
BTMC,20240607,143.9
PYMT,20231205,46.7
BTMC,20240306,116.64
PYMT,20231127,45.08
BTMC,20240509,136.38
WEDX,20240522,415.05
PYMT,20230818,42.25
PYMT,20240522,63.82
KSPF,20231207,34.69
KSPF,20230911,38.61
WEDX,20240206,378.53
KSPF,20240312,36.65
OSCR,20240212,111.1
BTMC,20240110,149.19
PYMT,20230613,48.69
PYMT,20231101,39.6
KSPF,20231218,35.12
WEDX,20231115,351.68
WEDX,20231206,361.68
KSPF,20240702,36.76
OSCR,20231130,115.57
BTMC,20231004,98.16
PYMT,20230720,47.41
BTMC,20230609,76.1
WEDX,20240304,413.57
BTMC,20230906,101.59
PYMT,20230918,42.64
PYMT,20231215,49.83
OSCR,20240122,108.06
KSPF,20230829,37.1
BTMC,20240118,142.06
BTMC,20240213,129.04
OSCR,20240419,129.38
WEDX,20240419,408.65
PYMT,20240612,60.01
PYMT,20231024,38.93
KSPF,20240221,35.7
PYMT,20240109,53.48
PYMT,20240215,55.21
OSCR,20240312,115.02
BTMC,20231030,104.26
PYMT,20230801,47.07
OSCR,20240711,113.99
PYMT,20230726,47.49
PYMT,20240122,52.84
OSCR,20230901,122.14
BTMC,20230630,69.14
OSCR,20240522,118.19
OSCR,20230607,104.81
WEDX,20240321,431.11
WEDX,20231128,368.27
OSCR,20231221,116.83
OSCR,20240306,111.99
WEDX,20240625,423.82
OSCR,20231025,120.41
WEDX,20230921,291.57
KSPF,20240726,35.25
KSPF,20240515,37.76
WEDX,20230719,321.09
PYMT,20230808,45.16
KSPF,20240314,37.49
WEDX,20230712,322.68
KSPF,20240206,36.39
BTMC,20240626,138.23
PYMT,20231026,39.34
BTMC,20240319,127.68
OSCR,20240412,131.2
KSPF,20240205,34.24
PYMT,20230703,46.74
BTMC,20240506,138.64
WEDX,20230920,302.91
BTMC,20240403,119.52
BTMC,20240109,150.48
BTMC,20230808,83.72
BTMC,20240705,136.19
WEDX,20240405,418.86
OSCR,20240514,121.04
OSCR,20230621,103.7
OSCR,20230726,116.83
BTMC,20231221,146.72
WEDX,20240322,433.29
BTMC,20240701,132.98
WEDX,20230801,317.62
BTMC,20230926,93.93
WEDX,20230811,311.19
BTMC,20231219,150.09
KSPF,20240102,35.5
OSCR,20230822,116.15
OSCR,20240508,123.06
BTMC,20230710,70.14
KSPF,20240610,35.92
BTMC,20240507,137.65
PYMT,20231107,41.96
PYMT,20240208,54.29
KSPF,20240214,35.76
PYMT,20240102,53.04
WEDX,20240226,419.33
BTMC,20230608,74.93
WEDX,20230608,298.24
BTMC,20240327,116.66
OSCR,20240718,116.61
KSPF,20230726,37.1
KSPF,20230616,35.35
WEDX,20231103,331.41
PYMT,20240131,56.17
BTMC,20240731,128.89
OSCR,20240215,111
WEDX,20240520,416.65
PYMT,20240624,61.34
KSPF,20240212,36.43
PYMT,20240306,57.29
BTMC,20230620,74.32
PYMT,20230706,45.38
BTMC,20240718,132.08
BTMC,20230725,82.99
WEDX,20231016,315.04
KSPF,20240326,37.57
KSPF,20231215,34.81
OSCR,20240517,121.71
PYMT,20240516,64.14
PYMT,20240112,52.62
BTMC,20240326,120.1
BTMC,20240228,125.01
KSPF,20230921,38.11
BTMC,20240524,157.57
KSPF,20240617,35.11
KSPF,20230626,35.24
WEDX,20240216,389.23
BTMC,20231107,109.37
KSPF,20230630,35.29
KSPF,20230608,35.81
PYMT,20230601,44.84
PYMT,20231103,42.26
OSCR,20240104,116.48
OSCR,20240404,131.75
WEDX,20231229,338.43
WEDX,20240123,333.3
BTMC,20230814,81.45
PYMT,20231220,50.07
OSCR,20240116,108.64
WEDX,20240124,335.24
OSCR,20240315,120.04
PYMT,20230721,47.05
WEDX,20231226,335.89
BTMC,20240202,124.59
WEDX,20231013,312.02
WEDX,20230830,320.29
PYMT,20240524,63.58
OSCR,20240618,109.41
BTMC,20231116,113.05
BTMC,20230913,98.26
OSCR,20230907,121.71
KSPF,20240126,35.63
OSCR,20230811,117.81
KSPF,20230922,38.44
BTMC,20240603,146.92
OSCR,20231101,116.67
WEDX,20231108,337.22
PYMT,20231201,47.23
WEDX,20240208,385.15
OSCR,20240530,113.58
PYMT,20240605,61.77
WEDX,20240612,427.36
WEDX,20240325,439.59
OSCR,20230929,119.8
BTMC,20240305,121.33
KSPF,20230629,34.97
WEDX,20230609,297.8
KSPF,20240304,35.67
WEDX,20231220,339.07
KSPF,20230613,35.08
BTMC,20240307,117.14
BTMC,20231115,114.42
KSPF,20231228,35.33
WEDX,20240117,343.29
WEDX,20240507,401
BTMC,20230817,79.66
WEDX,20230724,317.16
KSPF,20240313,37.32
WEDX,20230922,288.25
OSCR,20231120,115.39
OSCR,20240626,113.61
BTMC,20231019,104.07
PYMT,20240521,64.74
KSPF,20230628,34.89
OSCR,20230605,102.07
OSCR,20240205,109.97
WEDX,20240722,427.19
PYMT,20230911,40.59
KSPF,20231006,37.27
PYMT,20230814,44.1
BTMC,20231025,107.49
WEDX,20231031,301.64
BTMC,20240613,151.07
