NrOfTransactions=2;From=6/1/2023;Until=7/31/2024;StartAmount=100000;
FV8C,20231013,17.83
FNBA,20240124,92.04
FV8C,20240520,21.04
VALS,20230925,109.18
FV8C,20231027,17.87
FV8C,20230629,14.97
VALS,20240227,138.63
LRFD,20230626,243.8
DWIM,20240321,353.72
LRFD,20240418,281.14
KHIN,20240605,166.17
FLYN,20240308,87.21
DWIM,20231207,257.94
FFRI,20240426,59.38
LRFD,20240318,285.24
DWIM,20230707,277.12
FNBA,20240103,93.23
PYMT,20240401,63.46
VALS,20240618,136.38
FV8C,20240305,17.74
FNBA,20230728,101.25
FFRI,20230822,60.86
FNBA,20230906,95.95
GUST,20240222,160.56
KHIN,20230609,124.92
DWIM,20240724,342.21
VALS,20240510,133.99
FV8C,20231124,18.16
FV8C,20230612,15.97
KHIN,20240618,154.63
FFRI,20231218,61.97
FLYN,20240322,88.62
FLYN,20230928,82.78
FNBA,20231006,92.85
DWIM,20230921,290.84
FNBA,20240226,94.28
KHIN,20230718,117.93
GUST,20240430,163.2
FLYN,20240122,99.59
DWIM,20240306,339.82
LRFD,20240104,283.3
PYMT,20240716,67.27
FV8C,20240102,17.58
FFRI,20240703,55.7
DWIM,20240702,325.91
FNBA,20231108,104.3
FLYN,20240610,85.64
KHIN,20240726,139.99
FFRI,20240308,60.33
FNBA,20240620,79.72
FFRI,20240529,54.66
PYMT,20230914,43.14
DWIM,20230629,277.25
VALS,20230815,114.11
DWIM,20230628,274.74
DWIM,20230919,284.64
FLYN,20231120,87.54
GUST,20231005,143.8
DWIM,20231106,306.84
LRFD,20230703,254.64
FLYN,20230613,100.19
FFRI,20240528,55.53
FLYN,20230630,90.04
LRFD,20240131,338.51
FFRI,20231102,58.08
KHIN,20230905,110.78
GUST,20230705,152.24
LRFD,20231226,300.82
KHIN,20240621,161.23
GUST,20230612,145.41
FV8C,20240506,16.91
FFRI,20231027,54.9
FV8C,20240313,17.75
DWIM,20231102,318.89
FV8C,20240112,17.56
FNBA,20230626,98.23
GUST,20240108,148.69
PYMT,20240124,53.26
FLYN,20240722,92.81
FFRI,20230802,64.38
DWIM,20240304,336.8
PYMT,20231121,45.09
FNBA,20231117,105.57
DWIM,20240205,321.27
FFRI,20230830,61.64
FV8C,20231129,17.95
GUST,20240606,168.47
PYMT,20231011,41.53
FLYN,20240614,82.22
FV8C,20231019,17.79
FLYN,20240306,86.77
FNBA,20240614,79.65
LRFD,20240528,308.01
GUST,20231027,147.16
LRFD,20230919,236.17
DWIM,20231129,262.87
LRFD,20230810,214.06
PYMT,20231026,39.34
KHIN,20231030,96.18
VALS,20240719,147.68
FNBA,20230609,97.96
PYMT,20240618,60.78
DWIM,20230906,275.63
FFRI,20240604,55.63
KHIN,20240604,159.99
FNBA,20230921,93.1
PYMT,20240715,65.14
FNBA,20231010,93.18
PYMT,20240227,55.71
FFRI,20231214,62.92
FFRI,20240108,65.05
KHIN,20240718,155.77
FV8C,20240503,17
DWIM,20231101,309.41
FV8C,20240402,16.61
PYMT,20231211,48.15
FLYN,20240424,82.71
PYMT,20240130,57.09
PYMT,20240205,54.5
FV8C,20230814,17.63
FFRI,20240320,60.13
LRFD,20231214,300.44
VALS,20230726,116.73
LRFD,20240524,321.6
FNBA,20240201,93.37
GUST,20240510,166.85
VALS,20240202,128.7
VALS,20231208,113.34
VALS,20240405,137.87
KHIN,20230913,107.71
GUST,20231208,145.15
DWIM,20231010,291.76
VALS,20240425,131.82
GUST,20240523,165.49
FLYN,20230714,92.39
FNBA,20230726,101.73
FFRI,20230630,62.01
FLYN,20240318,89.03
FLYN,20230918,86.76
GUST,20230817,152.11
GUST,20240227,159.3
LRFD,20230714,241.26
FFRI,20240611,54.79
FV8C,20231211,17.94
PYMT,20231023,38.89
GUST,20230912,152.03
DWIM,20230926,288.47
FNBA,20240506,72.9
FNBA,20231219,97.72
GUST,20240202,158.09
PYMT,20230919,42.68
LRFD,20240726,326.81
LRFD,20240212,371.97
VALS,20240216,137.12
FLYN,20231228,94.65
FFRI,20240307,60.8
DWIM,20230825,279.23
GUST,20240322,161.66
PYMT,20231102,41.35
VALS,20231108,109.17
FLYN,20230914,86.5
FFRI,20230728,65.03
FV8C,20231115,18
DWIM,20240611,337.94
VALS,20240605,135.34
DWIM,20230927,288.61
PYMT,20230612,48.45
VALS,20240124,127.04
PYMT,20240709,66.55
FV8C,20240103,17.61
FFRI,20240510,56.62
FNBA,20240507,72.5
FFRI,20240123,60.55
LRFD,20230807,215.24
PYMT,20240530,61.93
LRFD,20231019,253.13
GUST,20230804,155.28
GUST,20240718,168.44
GUST,20230711,148.08
FNBA,20230831,97.44
VALS,20240122,127.3
DWIM,20240514,346.42
PYMT,20230630,46.04
FFRI,20240606,56.05
VALS,20240715,147.82
LRFD,20230623,243.94
KHIN,20230807,116.81
FNBA,20231017,94.18
LRFD,20240215,366.88
DWIM,20231002,287.54
FNBA,20230824,94.83
LRFD,20240516,316.78
PYMT,20230920,42.3
FNBA,20230706,96.2
DWIM,20240528,333.21
LRFD,20231208,298.42
FFRI,20230913,61.07
GUST,20230920,153.47
GUST,20240119,147.57
PYMT,20230830,41.37
KHIN,20230814,111.98
FV8C,20240429,16.75
FNBA,20231215,96.75
PYMT,20230629,46.29
FV8C,20240409,16.61
FFRI,20231020,57.4
KHIN,20230908,106.09
LRFD,20240320,282.05
FFRI,20240724,57.47
FNBA,20240603,82.08
FNBA,20240702,76.83
GUST,20240205,158.21
FLYN,20230908,84.22
VALS,20240308,138.66
PYMT,20240617,60.06
FV8C,20230822,18.16
DWIM,20240412,349.84
LRFD,20240408,268.58
LRFD,20230726,245.01
FNBA,20240320,92.6
FNBA,20230714,101.61
LRFD,20240311,283.33
VALS,20240315,134.64
LRFD,20230929,234.44
PYMT,20240624,61.34
LRFD,20240105,282.93
KHIN,20231222,139.6
DWIM,20240712,334.79
FLYN,20240103,92.38
FNBA,20240213,93.87
FFRI,20231212,59.63
LRFD,20240227,314.75
PYMT,20240126,53.67
KHIN,20230712,114.58
GUST,20230607,144.8
GUST,20231026,149.8
GUST,20231204,152.06
LRFD,20230821,240.81
FV8C,20240325,16.23
FFRI,20231003,58.1
FNBA,20231114,105.6
FNBA,20240509,75.68
VALS,20240718,147.76
DWIM,20240315,352.05
FV8C,20240614,15.09
VALS,20240318,134.4
KHIN,20240702,164.31
FNBA,20240306,91.65
VALS,20231222,125.72
FNBA,20240502,74.93
PYMT,20240514,63.59
GUST,20230620,148.16
FNBA,20240402,89.3
KHIN,20230605,117.93
FV8C,20240717,16.17
FFRI,20240112,60.05
GUST,20240530,162.58
KHIN,20231127,122.65
VALS,20240201,129.73
DWIM,20240612,336.05
FFRI,20240607,55.59
FLYN,20230615,99.67
LRFD,20230719,246
FFRI,20240119,60.42
FLYN,20240411,84.06
FNBA,20240401,91.53
VALS,20231030,106.03
PYMT,20230614,48.24
LRFD,20240409,279.13
PYMT,20240613,60.23
FNBA,20231005,92.37
FV8C,20240327,16.45
FNBA,20240613,80.24
FV8C,20230920,16.57
KHIN,20240522,165.52
GUST,20230803,157
FNBA,20240403,88.7
FFRI,20240301,59.99
KHIN,20231204,118.57
FV8C,20240418,16.37
LRFD,20231227,297.5
FNBA,20230711,100.09
PYMT,20230823,41.08
PYMT,20240507,62
FFRI,20231122,60.92
LRFD,20230721,243.82
KHIN,20230628,110.17
FNBA,20231120,104.3
FNBA,20240208,96.59
PYMT,20240125,53.73
LRFD,20230707,247.59
FLYN,20231219,91.62
PYMT,20231128,44.86
FNBA,20240415,85.17
LRFD,20230928,235.18
PYMT,20240717,67.61
FV8C,20240326,16.41
FLYN,20240401,86.17
DWIM,20240717,344.76
LRFD,20240715,340.91
LRFD,20240722,333.7
FNBA,20231004,91.15
FNBA,20240521,77.72
FLYN,20240109,92.11
FV8C,20240308,17.8
GUST,20230830,154.04
GUST,20240213,156.27
GUST,20230808,157.09
FLYN,20230706,90.49
FLYN,20231215,92.69
VALS,20240404,136.7
GUST,20240513,165.87
KHIN,20230802,109.35
KHIN,20240614,159.63
FV8C,20240119,17.6
KHIN,20231018,102.17
PYMT,20240411,60.71
FNBA,20231024,94.62
VALS,20230810,114.8
VALS,20230718,116.07
KHIN,20240611,158.96
PYMT,20240712,64.52
FFRI,20230929,60.26
FNBA,20231031,92.24
DWIM,20240509,350.97
KHIN,20240326,177.87
KHIN,20230918,102.37
PYMT,20231019,40.06
FFRI,20240125,61.25
VALS,20240229,138.42
LRFD,20230811,217.96
PYMT,20230811,44.57
FNBA,20230616,101.87
GUST,20230905,152.44
DWIM,20240628,330.57
PYMT,20240319,58.86
GUST,20230629,149.38
FLYN,20230620,96.31
VALS,20240426,131.7
PYMT,20230720,47.41
PYMT,20230616,48.19
KHIN,20230614,127.33
VALS,20240104,125.62
FNBA,20230809,99.92
FV8C,20240229,17.71
DWIM,20231114,290.08
LRFD,20240112,325.24
FV8C,20230717,15.18
VALS,20231026,107.29
GUST,20231010,144.78
KHIN,20230731,114.4
PYMT,20230628,46.23
DWIM,20240625,338.8
GUST,20240703,163.83
LRFD,20231222,298.21
PYMT,20240112,52.62
VALS,20240112,126.96
VALS,20231227,127.79
KHIN,20230713,115.92
FNBA,20230829,99.15
FNBA,20240708,74.57
PYMT,20231030,38.93
DWIM,20240711,333.56
KHIN,20240327,179.59
KHIN,20240424,151.74
VALS,20230929,110.02
FFRI,20231110,59.4
FNBA,20230719,101.83
FNBA,20240607,81.43
DWIM,20240327,363.34
FLYN,20231101,85.03
FFRI,20231129,61.3
DWIM,20231221,297.24
GUST,20240402,160.57
KHIN,20240506,155.78
DWIM,20240320,353.83
FNBA,20240305,91.22
FLYN,20240723,91.67
FLYN,20230711,89.64
GUST,20231120,150.27
VALS,20240321,138.1
FNBA,20230919,95.29
GUST,20240412,155.33
FFRI,20240627,54.87
VALS,20231009,112.13
FLYN,20231013,85.15
DWIM,20240223,344.24
KHIN,20240423,152.27
FNBA,20240605,81.16
DWIM,20240111,307.39
DWIM,20231214,298.64
FV8C,20230725,15.72
KHIN,20231218,138.9
GUST,20240328,162.25
KHIN,20240710,183.96
FLYN,20240315,87.38
KHIN,20230911,105.32
FV8C,20240510,19.5
DWIM,20230922,289.44
GUST,20240305,159.32
FFRI,20231026,55.97
GUST,20240318,161.21
KHIN,20240701,157.69
DWIM,20240212,337.25
KHIN,20230808,113.23
FV8C,20240625,16.54
FLYN,20230825,81.1
FV8C,20231011,17.89
FNBA,20240229,94.9
LRFD,20240117,330.06
FFRI,20240305,59.24
VALS,20240207,128.08
FNBA,20240215,93.22
LRFD,20240405,269.01
VALS,20231113,108.66
VALS,20230921,112.42
PYMT,20230915,42.71
LRFD,20240201,339.97
FNBA,20231206,97.02
KHIN,20240410,167.14
FLYN,20240213,95.86
FFRI,20240501,58.69
KHIN,20240513,150.56
VALS,20240109,127.04
LRFD,20240220,366.09
VALS,20240410,132.94
FFRI,20240729,57.76
FFRI,20230605,57.7
PYMT,20240307,57.72
FV8C,20230908,15.58
FNBA,20230912,96.24
FNBA,20240411,85.9
FLYN,20231220,90.08
FV8C,20240515,20.28
KHIN,20240129,177.83
FNBA,20230802,102.13
FNBA,20231220,94.71
LRFD,20230921,227.44
VALS,20231006,110.88
KHIN,20231226,143.41
GUST,20230824,152.54
VALS,20230703,112.93
FFRI,20230905,60.64
FV8C,20240301,17.64
VALS,20230804,114
PYMT,20231215,49.83
FV8C,20240509,19.29
FV8C,20240502,16.95
KHIN,20231102,107.83
LRFD,20231027,238.79
GUST,20230913,153.09
FV8C,20231220,17.61
FLYN,20230606,100.05
FLYN,20240618,79.63
GUST,20230811,157.02
FLYN,20240301,88.02
FNBA,20230707,96.05
FLYN,20240506,84.84
LRFD,20240415,272.15
FFRI,20240620,54.02
FFRI,20240524,56.56
FLYN,20240503,84.54
FNBA,20240715,72.75
VALS,20240209,135.49
FV8C,20240610,16.26
FV8C,20230807,16.89
FV8C,20231020,17.8
FFRI,20231207,59.35
LRFD,20230720,242.05
KHIN,20240725,138.32
FFRI,20240503,54.66
FV8C,20231113,17.98
FNBA,20240130,94.08
DWIM,20230714,282.76
FLYN,20230926,81.3
LRFD,20240710,337.06
FV8C,20240603,17.01
GUST,20240711,165.54
FNBA,20230628,98.61
PYMT,20231214,50.24
DWIM,20240221,343.38
DWIM,20231017,310.6
FNBA,20230816,98.98
DWIM,20240516,339.26
DWIM,20230606,263.2
FV8C,20230911,15.26
PYMT,20240604,61.03
DWIM,20240209,334.93
VALS,20230831,117.99
FFRI,20240520,56.81
FFRI,20240226,59.78
GUST,20240625,166.85
KHIN,20230613,124.53
FV8C,20231004,14.77
PYMT,20240201,56.06
GUST,20231130,153.52
PYMT,20230623,46.02
GUST,20231030,149.26
FLYN,20240311,86.76
KHIN,20240510,151.92
PYMT,20230818,42.25
PYMT,20230825,41.24
GUST,20240425,162.55
FNBA,20230630,99.06
KHIN,20231129,123.85
PYMT,20240102,53.04
FNBA,20240207,95.31
LRFD,20240403,269.54
KHIN,20231019,102.4
VALS,20240208,134.12
FLYN,20230808,89.82
DWIM,20230605,262.74
LRFD,20240507,305.52
DWIM,20230807,291.82
PYMT,20240314,57.09
GUST,20231017,146.26
VALS,20231018,109.64
FV8C,20231121,18.05
VALS,20240206,126.33
FV8C,20240626,16.57
FV8C,20231018,17.91
GUST,20230815,154.79
FV8C,20240426,16.85
KHIN,20230728,112.96
GUST,20240327,162.61
FNBA,20231208,96.61
VALS,20230612,108.5
PYMT,20231103,42.26
FLYN,20240110,96.15
GUST,20231019,148.25
GUST,20231215,143.96
PYMT,20240529,62.01
FLYN,20230814,83.97
PYMT,20231127,45.08
GUST,20231107,150.59
FLYN,20240502,84.08
KHIN,20240307,211.38
DWIM,20240208,332.29
DWIM,20230830,282.67
KHIN,20230829,105.92
FNBA,20230731,101.57
KHIN,20240429,160.2
FFRI,20230814,63.79
LRFD,20240223,282.09
FNBA,20230607,97.92
LRFD,20230706,253.4
GUST,20240312,161.93
DWIM,20240709,328.37
LRFD,20240716,338.5
FLYN,20240726,87.32
DWIM,20231103,310.65
DWIM,20240122,305.03
