NrOfTransactions=5;From=6/1/2023;Until=8/23/2024;StartAmount=10000;
BTMC,20231130,147.44
BTMC,20240627,131.94
BTMC,20240726,130.8
BTMC,20240221,129.76
BTMC,20230913,98.26
BTMC,20231002,99.67
BTMC,20230816,79.02
BTMC,20230705,71.84
BTMC,20231212,147.18
BTMC,20240521,145.45
BTMC,20240209,127.48
BTMC,20240409,121.1
BTMC,20230803,88.81
BTMC,20231026,107.58
BTMC,20240430,125.18
BTMC,20240618,144.18
BTMC,20231221,146.72
BTMC,20240422,124.14
BTMC,20240613,151.07
BTMC,20240703,137.34
BTMC,20230726,84.11
BTMC,20231006,105.64
BTMC,20231215,148.35
BTMC,20230620,74.32
BTMC,20240319,127.68
BTMC,20240301,126.85
BTMC,20230720,74.88
BTMC,20231229,146.31
BTMC,20240708,134.68
BTMC,20240119,143.64
BTMC,20230920,94.48
BTMC,20231004,98.16
BTMC,20240112,148.63
BTMC,20230906,101.59
BTMC,20240208,126.66
BTMC,20231023,104.19
BTMC,20240411,121.13
BTMC,20230607,72.5
BTMC,20230707,70
BTMC,20230602,69.54
BTMC,20230811,81.55
BTMC,20231013,106.1
BTMC,20231228,145.35
BTMC,20230714,79.49
BTMC,20231003,97.9
BTMC,20240620,144.14
BTMC,20230927,95
BTMC,20240529,151.27
BTMC,20231106,107.13
BTMC,20230719,75.23
BTMC,20240429,126.82
BTMC,20231208,138.96
BTMC,20230713,80.93
BTMC,20230912,98.88
BTMC,20231016,105.32
BTMC,20240717,131.82
BTMC,20230609,76.1
BTMC,20240315,123.74
BTMC,20240719,133.04
BTMC,20230814,81.45
BTMC,20240621,143.86
